candidate_id,department,admit
915112,C,Rejected
902094,A,Admitted
915213,C,Rejected
913938,C,Admitted
907138,B,Admitted
911346,B,Rejected
896780,A,Admitted
944953,F,Rejected
923776,D,Admitted
900684,A,Admitted
911163,B,Rejected
941223,F,Rejected
924276,D,Admitted
910600,B,Admitted
934912,E,Admitted
912134,B,Rejected
902565,A,Rejected
915494,C,Rejected
904133,A,Rejected
925171,D,Rejected
928001,D,Admitted
937579,E,Rejected
946201,F,Rejected
930012,D,Rejected
943242,F,Rejected
934586,E,Admitted
926819,D,Rejected
911326,B,Rejected
917093,C,Admitted
936097,E,Rejected
930677,D,Rejected
900757,A,Admitted
939875,F,Rejected
927468,D,Rejected
920065,C,Rejected
936695,E,Rejected
915312,C,Rejected
907756,B,Admitted
904553,A,Rejected
916020,C,Rejected
901160,A,Admitted
916902,C,Admitted
923059,C,Rejected
936362,E,Rejected
928166,D,Admitted
903001,A,Rejected
900288,A,Admitted
904505,A,Rejected
912183,B,Rejected
938804,F,Rejected
943302,F,Rejected
917071,C,Admitted
903304,A,Rejected
929356,D,Rejected
929713,D,Rejected
925367,D,Rejected
945604,F,Rejected
931896,D,Rejected
923856,D,Admitted
944238,F,Rejected
919831,C,Rejected
903563,A,Rejected
938142,E,Rejected
926734,D,Rejected
942576,F,Admitted
915287,C,Rejected
910733,B,Rejected
923496,D,Admitted
922940,C,Rejected
938492,F,Admitted
929203,D,Admitted
918206,C,Admitted
910982,B,Rejected
934918,E,Admitted
936861,E,Rejected
908768,B,Admitted
925254,D,Rejected
937645,E,Rejected
922350,C,Rejected
938624,F,Admitted
923213,C,Rejected
934362,E,Admitted
929343,D,Rejected
920832,C,Rejected
927543,D,Rejected
919832,C,Rejected
938694,F,Rejected
930826,D,Rejected
899721,A,Admitted
918507,C,Admitted
945712,F,Rejected
905708,A,Admitted
931352,D,Rejected
899909,A,Admitted
927325,D,Rejected
926972,D,Rejected
935261,E,Rejected
933187,E,Rejected
940487,F,Rejected
928389,D,Admitted
931461,D,Rejected
917350,C,Admitted
941564,F,Rejected
943254,F,Rejected
914884,C,Rejected
914128,C,Admitted
939322,F,Rejected
935793,E,Rejected
899973,A,Admitted
900854,A,Admitted
945635,F,Rejected
924211,D,Admitted
937062,E,Rejected
911497,B,Rejected
931528,D,Rejected
927834,D,Rejected
938110,E,Rejected
899150,A,Admitted
914366,C,Admitted
903522,A,Rejected
940537,F,Rejected
900862,A,Admitted
925688,D,Rejected
897459,A,Admitted
916633,C,Rejected
904191,A,Rejected
933812,E,Rejected
941335,F,Rejected
916171,C,Rejected
930827,D,Rejected
899516,A,Admitted
910032,B,Admitted
916597,C,Rejected
909189,B,Admitted
903620,A,Rejected
911136,B,Rejected
936623,E,Rejected
941526,F,Rejected
943991,F,Rejected
929695,D,Rejected
930197,D,Rejected
936891,E,Rejected
928160,D,Admitted
915242,C,Rejected
927398,D,Rejected
945087,F,Rejected
908041,B,Admitted
897356,A,Admitted
897753,A,Admitted
940206,F,Rejected
935131,E,Rejected
930967,D,Rejected
927002,D,Rejected
931646,D,Rejected
898829,A,Admitted
935586,E,Rejected
901211,A,Admitted
909217,B,Admitted
942791,F,Rejected
934069,E,Rejected
931849,D,Rejected
937735,E,Rejected
924415,D,Admitted
936437,E,Rejected
919335,C,Rejected
936263,E,Rejected
904236,A,Rejected
910241,B,Admitted
902962,A,Rejected
908097,B,Admitted
906485,A,Admitted
919877,C,Rejected
911612,B,Rejected
908225,B,Admitted
913402,C,Admitted
907128,B,Admitted
916422,C,Rejected
916859,C,Admitted
944547,F,Rejected
946194,F,Rejected
901039,A,Admitted
931980,E,Admitted
915417,C,Rejected
940874,F,Rejected
913524,C,Admitted
897850,A,Admitted
940471,F,Rejected
896895,A,Admitted
941169,F,Rejected
915660,C,Rejected
907273,B,Admitted
909348,B,Admitted
915758,C,Rejected
926758,D,Rejected
899454,A,Admitted
929012,D,Admitted
913080,B,Rejected
908922,B,Admitted
897273,A,Admitted
916532,C,Rejected
911701,B,Rejected
900907,A,Admitted
934664,E,Admitted
938418,F,Admitted
929219,D,Admitted
935934,E,Rejected
943492,F,Rejected
903859,A,Rejected
922078,C,Rejected
925751,D,Rejected
921884,C,Rejected
940579,F,Rejected
910114,B,Admitted
941791,F,Rejected
919086,C,Rejected
944785,F,Rejected
911310,B,Rejected
936082,E,Rejected
898564,A,Admitted
922121,C,Rejected
945395,F,Rejected
907909,B,Admitted
937785,E,Rejected
942371,F,Rejected
901678,A,Admitted
930791,D,Rejected
926143,D,Rejected
935108,E,Rejected
904551,A,Rejected
915018,C,Rejected
914044,C,Admitted
929869,D,Rejected
899538,A,Admitted
919519,C,Rejected
933630,E,Rejected
938638,F,Admitted
931408,D,Rejected
935194,E,Rejected
937933,E,Rejected
930945,D,Rejected
900001,A,Admitted
904540,A,Rejected
899670,A,Admitted
903828,A,Rejected
934172,E,Admitted
921804,C,Rejected
902646,A,Rejected
921803,C,Rejected
924852,D,Rejected
931158,D,Rejected
941751,F,Rejected
945330,F,Rejected
905969,A,Admitted
935066,E,Admitted
929365,D,Rejected
939612,F,Rejected
897452,A,Admitted
938861,F,Rejected
908636,B,Admitted
942983,F,Rejected
938896,F,Rejected
921361,C,Rejected
927429,D,Rejected
932008,E,Admitted
919364,C,Rejected
945402,F,Rejected
902669,A,Rejected
903525,A,Rejected
922102,C,Rejected
904819,A,Rejected
904561,A,Rejected
907349,B,Admitted
901471,A,Admitted
928298,D,Admitted
943175,F,Rejected
902079,A,Admitted
912389,B,Rejected
925228,D,Rejected
943579,F,Rejected
911457,B,Rejected
911379,B,Rejected
921930,C,Rejected
904767,A,Rejected
903468,A,Rejected
907336,B,Admitted
906980,B,Admitted
906664,A,Rejected
938612,F,Admitted
933920,E,Rejected
907757,B,Admitted
902473,A,Rejected
898527,A,Admitted
915739,C,Rejected
913923,C,Admitted
920249,C,Rejected
935422,E,Rejected
925179,D,Rejected
937263,E,Rejected
941513,F,Rejected
925597,D,Rejected
942864,F,Rejected
943159,F,Rejected
903091,A,Rejected
906333,A,Admitted
936095,E,Rejected
945634,F,Rejected
935507,E,Rejected
919939,C,Rejected
935804,E,Rejected
937991,E,Rejected
935780,E,Rejected
923702,D,Admitted
918680,C,Admitted
918993,C,Rejected
931514,D,Rejected
918805,C,Admitted
927951,D,Admitted
945872,F,Rejected
905248,A,Rejected
917394,C,Admitted
896801,A,Admitted
939564,F,Rejected
913489,C,Admitted
941537,F,Rejected
908153,B,Admitted
927795,D,Rejected
918060,C,Admitted
922814,C,Rejected
927119,D,Rejected
925600,D,Rejected
905247,A,Rejected
905307,A,Rejected
896658,A,Admitted
913067,B,Admitted
904810,A,Rejected
938496,F,Admitted
933423,E,Rejected
933919,E,Rejected
918968,C,Rejected
917135,C,Admitted
927898,D,Admitted
941119,F,Rejected
931012,D,Rejected
906704,A,Rejected
941790,F,Rejected
945590,F,Rejected
938229,E,Rejected
917496,C,Admitted
901623,A,Admitted
904062,A,Rejected
927159,D,Rejected
921294,C,Rejected
944160,F,Rejected
923326,D,Admitted
928276,D,Admitted
921315,C,Rejected
944320,F,Rejected
943670,F,Rejected
921013,C,Rejected
916826,C,Admitted
945475,F,Rejected
930519,D,Rejected
924348,D,Admitted
941721,F,Rejected
928189,D,Admitted
923109,C,Rejected
902825,A,Rejected
941713,F,Rejected
941160,F,Rejected
944911,F,Rejected
913618,C,Admitted
927640,D,Rejected
925973,D,Rejected
930413,D,Rejected
931509,D,Rejected
926866,D,Rejected
913494,C,Admitted
906732,B,Admitted
942482,F,Rejected
942746,F,Admitted
942764,F,Rejected
923781,D,Admitted
929952,D,Rejected
905811,A,Admitted
938292,E,Rejected
928593,D,Admitted
939736,F,Rejected
939686,F,Rejected
897014,A,Admitted
934900,E,Admitted
933184,E,Rejected
907490,B,Admitted
907211,B,Admitted
920080,C,Rejected
940555,F,Rejected
919373,C,Rejected
938083,E,Rejected
930984,D,Rejected
940271,F,Rejected
898835,A,Admitted
939260,F,Rejected
940220,F,Rejected
925903,D,Rejected
938564,F,Admitted
915002,C,Rejected
911166,B,Rejected
905868,A,Admitted
943976,F,Rejected
939132,F,Rejected
922086,C,Rejected
905370,A,Rejected
914590,C,Rejected
899413,A,Admitted
912187,B,Rejected
926062,D,Rejected
913437,C,Admitted
902174,A,Rejected
904626,A,Rejected
943017,F,Rejected
906007,A,Admitted
914911,C,Rejected
923870,D,Admitted
920579,C,Rejected
927905,D,Admitted
927645,D,Rejected
930034,D,Rejected
909704,B,Admitted
944064,F,Rejected
942035,F,Rejected
921479,C,Rejected
918796,C,Admitted
900609,A,Admitted
919093,C,Rejected
921366,C,Rejected
906977,B,Admitted
923692,D,Admitted
937684,E,Rejected
922509,C,Rejected
901953,A,Admitted
908939,B,Admitted
934361,E,Admitted
916850,C,Admitted
910414,B,Admitted
921351,C,Rejected
905644,A,Admitted
934592,E,Admitted
926170,D,Rejected
912609,B,Rejected
897543,A,Admitted
908303,B,Admitted
918756,C,Admitted
927713,D,Rejected
926683,D,Rejected
921913,C,Rejected
908229,B,Admitted
931472,D,Rejected
915261,C,Rejected
912675,B,Rejected
905661,A,Admitted
915946,C,Rejected
924327,D,Admitted
896603,A,Admitted
900349,A,Admitted
929846,D,Rejected
931665,D,Rejected
909676,B,Admitted
939007,F,Rejected
903208,A,Rejected
926537,D,Rejected
919275,C,Rejected
905207,A,Rejected
932455,E,Admitted
923808,D,Admitted
930633,D,Rejected
935345,E,Rejected
921425,C,Rejected
942134,F,Rejected
897878,A,Admitted
921034,C,Rejected
919107,C,Rejected
929334,D,Rejected
940544,F,Rejected
903241,A,Rejected
898931,A,Admitted
933974,E,Rejected
921358,C,Rejected
901243,A,Admitted
927473,D,Rejected
927658,D,Rejected
936858,E,Rejected
897888,A,Admitted
909353,B,Admitted
929554,D,Rejected
942971,F,Rejected
914968,C,Rejected
921401,C,Rejected
908446,B,Admitted
908011,B,Admitted
929945,D,Rejected
907494,B,Admitted
902131,A,Rejected
926372,D,Rejected
928336,D,Admitted
933499,E,Rejected
930439,D,Rejected
920909,C,Rejected
928210,D,Admitted
901429,A,Admitted
899401,A,Admitted
932218,E,Admitted
932203,E,Admitted
898049,A,Admitted
919866,C,Rejected
941545,F,Rejected
912436,B,Rejected
921299,C,Rejected
912044,B,Rejected
897186,A,Admitted
924981,D,Rejected
898144,A,Admitted
917219,C,Admitted
936305,E,Rejected
913185,C,Admitted
910751,B,Rejected
922707,C,Rejected
937413,E,Rejected
911401,B,Rejected
940312,F,Rejected
931867,D,Rejected
919369,C,Rejected
928576,D,Admitted
945147,F,Rejected
919570,C,Rejected
940129,F,Rejected
922499,C,Rejected
942739,F,Admitted
904809,A,Rejected
941364,F,Rejected
925062,D,Rejected
921268,C,Rejected
943875,F,Rejected
933778,E,Rejected
905745,A,Admitted
904535,A,Rejected
918232,C,Admitted
919964,C,Rejected
906473,A,Admitted
925674,D,Rejected
912203,B,Rejected
931558,D,Rejected
897040,A,Admitted
937201,E,Rejected
897655,A,Admitted
921878,C,Rejected
908804,B,Admitted
941617,F,Rejected
913464,C,Admitted
896703,A,Admitted
910988,B,Rejected
912917,B,Admitted
925073,D,Rejected
941289,F,Rejected
900326,A,Admitted
908709,B,Admitted
943426,F,Rejected
908560,B,Admitted
907610,B,Admitted
925820,D,Rejected
927864,D,Admitted
939835,F,Rejected
922574,C,Rejected
924890,D,Rejected
933622,E,Rejected
898267,A,Admitted
944031,F,Rejected
937346,E,Rejected
935058,E,Admitted
915119,C,Rejected
931190,D,Rejected
915110,C,Rejected
902716,A,Rejected
945148,F,Rejected
933637,E,Rejected
930285,D,Rejected
915386,C,Rejected
898902,A,Admitted
938813,F,Rejected
940892,F,Rejected
932265,E,Admitted
913346,C,Admitted
904870,A,Rejected
902343,A,Rejected
923172,C,Rejected
898413,A,Admitted
931254,D,Rejected
905184,A,Rejected
905591,A,Admitted
908335,B,Admitted
925659,D,Rejected
898383,A,Admitted
945191,F,Rejected
921168,C,Rejected
898777,A,Admitted
930383,D,Rejected
904550,A,Rejected
898888,A,Admitted
931253,D,Rejected
910085,B,Admitted
923954,D,Admitted
912622,B,Rejected
898027,A,Admitted
928336,D,Admitted
899134,A,Admitted
906376,A,Admitted
912874,B,Rejected
934002,E,Rejected
899629,A,Admitted
919548,C,Rejected
930054,D,Rejected
914283,C,Admitted
925223,D,Rejected
909725,B,Admitted
942241,F,Rejected
911170,B,Rejected
901799,A,Admitted
923761,D,Admitted
917456,C,Admitted
913883,C,Admitted
933424,E,Rejected
924798,D,Rejected
938481,F,Admitted
940966,F,Rejected
905358,A,Rejected
920407,C,Rejected
922857,C,Rejected
914339,C,Admitted
909135,B,Admitted
931613,D,Rejected
931734,D,Rejected
913994,C,Admitted
942079,F,Rejected
941959,F,Rejected
932175,E,Admitted
928956,D,Admitted
909933,B,Admitted
912641,B,Rejected
910958,B,Rejected
913170,C,Admitted
939004,F,Rejected
902984,A,Rejected
908861,B,Admitted
944828,F,Rejected
920833,C,Rejected
929873,D,Rejected
941907,F,Rejected
909768,B,Admitted
907189,B,Admitted
932711,E,Rejected
930596,D,Rejected
936689,E,Rejected
896489,A,Admitted
927330,D,Rejected
897363,A,Admitted
915278,C,Rejected
906496,A,Admitted
921086,C,Rejected
943166,F,Rejected
916436,C,Rejected
945397,F,Rejected
928358,D,Admitted
923316,D,Admitted
931127,D,Rejected
921040,C,Rejected
896559,A,Admitted
941927,F,Rejected
940617,F,Rejected
900644,A,Admitted
933167,E,Rejected
938129,E,Rejected
932922,E,Rejected
902877,A,Rejected
898419,A,Admitted
932247,E,Admitted
898356,A,Admitted
942374,F,Rejected
923759,D,Admitted
907200,B,Admitted
905170,A,Rejected
925266,D,Rejected
923321,D,Admitted
911985,B,Rejected
946035,F,Rejected
911562,B,Rejected
907284,B,Admitted
905529,A,Rejected
938159,E,Rejected
930649,D,Rejected
924563,D,Admitted
936748,E,Rejected
915215,C,Rejected
921487,C,Rejected
940924,F,Rejected
936029,E,Rejected
912385,B,Rejected
898639,A,Admitted
943065,F,Rejected
915092,C,Rejected
926916,D,Rejected
917504,C,Admitted
935268,E,Rejected
930545,D,Rejected
945954,F,Rejected
901393,A,Admitted
901306,A,Admitted
896602,A,Admitted
909122,B,Admitted
916905,C,Admitted
916135,C,Rejected
899871,A,Admitted
935796,E,Rejected
926606,D,Rejected
918609,C,Admitted
908883,B,Admitted
940033,F,Rejected
907473,B,Admitted
912739,B,Rejected
920844,C,Rejected
915593,C,Rejected
924888,D,Rejected
934559,E,Admitted
927074,D,Rejected
923015,C,Rejected
941033,F,Rejected
911121,B,Rejected
911497,B,Rejected
932678,E,Rejected
915453,C,Rejected
902118,A,Rejected
912637,B,Rejected
916478,C,Rejected
910973,B,Rejected
908562,B,Admitted
937886,E,Rejected
924454,D,Admitted
935156,E,Rejected
939824,F,Rejected
907621,B,Admitted
925374,D,Rejected
920356,C,Rejected
942651,F,Admitted
898729,A,Admitted
900260,A,Admitted
905732,A,Admitted
923918,D,Admitted
934157,E,Admitted
902788,A,Rejected
918472,C,Admitted
923346,D,Admitted
938130,E,Rejected
934800,E,Admitted
921570,C,Rejected
933507,E,Rejected
919596,C,Rejected
921622,C,Rejected
932783,E,Rejected
912374,B,Rejected
897586,A,Admitted
924570,D,Admitted
941302,F,Rejected
945154,F,Rejected
938966,F,Rejected
907135,B,Admitted
912754,B,Rejected
928672,D,Admitted
903459,A,Rejected
929534,D,Rejected
937469,E,Rejected
942332,F,Rejected
911152,B,Rejected
933545,E,Rejected
922848,C,Rejected
915824,C,Rejected
935024,E,Admitted
919114,C,Rejected
909070,B,Admitted
933917,E,Rejected
935956,E,Rejected
934530,E,Admitted
929849,D,Rejected
899634,A,Admitted
898987,A,Admitted
925455,D,Rejected
937409,E,Rejected
903350,A,Rejected
930930,D,Rejected
903407,A,Rejected
937479,E,Rejected
901724,A,Admitted
939846,F,Rejected
943323,F,Rejected
930365,D,Rejected
937779,E,Rejected
908743,B,Admitted
915289,C,Rejected
930130,D,Rejected
924057,D,Admitted
939085,F,Rejected
938018,E,Rejected
938135,E,Rejected
913013,B,Admitted
919684,C,Rejected
933142,E,Rejected
925602,D,Rejected
934686,E,Admitted
912901,B,Admitted
909274,B,Admitted
906627,A,Rejected
908472,B,Admitted
909396,B,Admitted
908818,B,Admitted
915746,C,Rejected
916247,C,Rejected
925152,D,Rejected
929240,D,Admitted
909830,B,Admitted
915190,C,Rejected
928489,D,Admitted
928823,D,Admitted
921477,C,Rejected
940279,F,Rejected
901918,A,Admitted
930950,D,Rejected
915850,C,Rejected
930266,D,Rejected
944326,F,Rejected
929117,D,Admitted
901368,A,Admitted
922751,C,Rejected
911002,B,Rejected
935015,E,Admitted
922124,C,Rejected
939087,F,Rejected
942331,F,Rejected
903493,A,Rejected
917836,C,Admitted
915912,C,Rejected
924531,D,Admitted
942190,F,Rejected
923560,D,Admitted
937619,E,Rejected
911255,B,Rejected
920437,C,Rejected
940501,F,Rejected
924139,D,Admitted
924192,D,Admitted
917442,C,Admitted
918218,C,Admitted
913405,C,Admitted
907530,B,Admitted
903028,A,Rejected
914234,C,Admitted
914591,C,Rejected
919679,C,Rejected
913443,C,Admitted
940960,F,Rejected
906009,A,Admitted
936481,E,Rejected
919978,C,Rejected
905266,A,Rejected
904050,A,Rejected
910947,B,Rejected
905410,A,Rejected
924959,D,Rejected
942350,F,Rejected
945349,F,Rejected
933328,E,Rejected
936619,E,Rejected
916168,C,Rejected
938300,E,Rejected
914180,C,Admitted
896814,A,Admitted
924571,D,Admitted
908511,B,Admitted
910295,B,Admitted
909586,B,Admitted
929217,D,Admitted
932073,E,Admitted
918297,C,Admitted
931685,D,Rejected
930590,D,Rejected
908879,B,Admitted
927030,D,Rejected
939603,F,Rejected
920847,C,Rejected
930816,D,Rejected
923082,C,Rejected
921113,C,Rejected
919119,C,Rejected
919241,C,Rejected
912691,B,Rejected
903789,A,Rejected
912723,B,Rejected
940085,F,Rejected
924014,D,Admitted
910567,B,Admitted
939116,F,Rejected
896567,A,Admitted
912500,B,Rejected
897687,A,Admitted
929346,D,Rejected
912460,B,Rejected
928889,D,Admitted
929473,D,Rejected
936837,E,Rejected
916838,C,Admitted
900036,A,Admitted
936656,E,Rejected
916286,C,Rejected
901239,A,Admitted
908460,B,Admitted
940204,F,Rejected
899007,A,Admitted
908269,B,Admitted
925510,D,Rejected
929697,D,Rejected
933251,E,Rejected
916715,C,Rejected
929068,D,Admitted
943960,F,Rejected
929545,D,Rejected
929568,D,Rejected
913381,C,Admitted
903523,A,Rejected
939460,F,Rejected
931729,D,Rejected
937130,E,Rejected
900049,A,Admitted
913920,C,Admitted
928731,D,Admitted
945926,F,Rejected
923479,D,Admitted
906164,A,Admitted
911628,B,Rejected
917118,C,Admitted
925687,D,Rejected
903119,A,Rejected
901241,A,Admitted
929335,D,Rejected
905739,A,Admitted
941963,F,Rejected
928729,D,Admitted
913193,C,Admitted
930497,D,Rejected
934154,E,Admitted
931331,D,Rejected
897801,A,Admitted
945144,F,Rejected
900906,A,Admitted
932175,E,Admitted
945255,F,Rejected
904956,A,Rejected
900012,A,Admitted
899642,A,Admitted
897525,A,Admitted
937710,E,Rejected
918909,C,Admitted
908117,B,Admitted
941675,F,Rejected
931432,D,Rejected
905609,A,Admitted
944723,F,Rejected
927984,D,Admitted
923333,D,Admitted
907687,B,Admitted
937786,E,Rejected
914249,C,Admitted
917710,C,Admitted
929447,D,Rejected
902560,A,Rejected
925516,D,Rejected
910542,B,Admitted
901954,A,Admitted
937118,E,Rejected
905938,A,Admitted
946167,F,Rejected
938278,E,Rejected
945497,F,Rejected
898536,A,Admitted
908010,B,Admitted
936156,E,Rejected
919770,C,Rejected
900754,A,Admitted
900255,A,Admitted
934633,E,Admitted
896891,A,Admitted
911358,B,Rejected
913872,C,Admitted
924455,D,Admitted
937056,E,Rejected
909121,B,Admitted
928949,D,Admitted
909250,B,Admitted
929674,D,Rejected
929670,D,Rejected
913966,C,Admitted
905941,A,Admitted
929958,D,Rejected
929744,D,Rejected
923203,C,Rejected
925969,D,Rejected
924437,D,Admitted
937817,E,Rejected
941163,F,Rejected
918598,C,Admitted
914273,C,Admitted
910800,B,Rejected
941393,F,Rejected
898159,A,Admitted
926254,D,Rejected
932550,E,Admitted
909954,B,Admitted
901915,A,Admitted
934358,E,Admitted
921594,C,Rejected
944110,F,Rejected
910111,B,Admitted
916581,C,Rejected
900628,A,Admitted
910404,B,Admitted
918348,C,Admitted
937065,E,Rejected
922917,C,Rejected
933353,E,Rejected
936760,E,Rejected
923717,D,Admitted
916323,C,Rejected
945621,F,Rejected
913666,C,Admitted
936867,E,Rejected
904434,A,Rejected
926163,D,Rejected
916447,C,Rejected
903738,A,Rejected
897395,A,Admitted
900663,A,Admitted
945276,F,Rejected
941698,F,Rejected
933021,E,Rejected
902980,A,Rejected
921985,C,Rejected
915271,C,Rejected
944932,F,Rejected
921471,C,Rejected
914419,C,Admitted
938797,F,Rejected
934224,E,Admitted
921840,C,Rejected
901728,A,Admitted
905453,A,Rejected
941970,F,Rejected
904021,A,Rejected
941823,F,Rejected
942245,F,Rejected
918675,C,Admitted
901237,A,Admitted
932172,E,Admitted
903678,A,Rejected
938165,E,Rejected
920423,C,Rejected
900224,A,Admitted
912226,B,Rejected
919723,C,Rejected
934424,E,Admitted
940600,F,Rejected
941382,F,Rejected
922464,C,Rejected
911539,B,Rejected
945110,F,Rejected
910375,B,Admitted
917872,C,Admitted
905603,A,Admitted
925857,D,Rejected
930591,D,Rejected
928839,D,Admitted
897664,A,Admitted
929253,D,Admitted
932190,E,Admitted
932449,E,Admitted
924137,D,Admitted
929341,D,Rejected
903508,A,Rejected
908163,B,Admitted
916333,C,Rejected
917742,C,Admitted
918193,C,Admitted
899423,A,Admitted
912348,B,Rejected
904537,A,Rejected
944686,F,Rejected
924858,D,Rejected
928848,D,Admitted
916258,C,Rejected
906916,B,Admitted
940878,F,Rejected
923006,C,Rejected
932420,E,Admitted
911011,B,Rejected
938096,E,Rejected
941599,F,Rejected
943206,F,Rejected
901144,A,Admitted
912135,B,Rejected
937316,E,Rejected
917513,C,Admitted
910921,B,Rejected
923156,C,Rejected
929950,D,Rejected
910978,B,Rejected
945696,F,Rejected
929181,D,Admitted
937102,E,Rejected
901491,A,Admitted
916958,C,Admitted
906201,A,Admitted
902443,A,Rejected
934783,E,Admitted
908486,B,Admitted
934166,E,Admitted
937037,E,Rejected
909081,B,Admitted
930077,D,Rejected
898492,A,Admitted
921098,C,Rejected
929693,D,Rejected
902788,A,Rejected
909449,B,Admitted
944824,F,Rejected
921775,C,Rejected
939216,F,Rejected
933087,E,Rejected
917171,C,Admitted
905129,A,Rejected
936272,E,Rejected
899731,A,Admitted
911583,B,Rejected
937570,E,Rejected
920938,C,Rejected
911424,B,Rejected
907931,B,Admitted
933354,E,Rejected
905705,A,Admitted
937392,E,Rejected
944313,F,Rejected
920548,C,Rejected
903568,A,Rejected
921471,C,Rejected
924955,D,Rejected
906237,A,Admitted
932800,E,Rejected
923694,D,Admitted
923933,D,Admitted
910308,B,Admitted
942503,F,Admitted
943002,F,Rejected
906033,A,Admitted
942411,F,Rejected
896653,A,Admitted
910668,B,Rejected
934300,E,Admitted
910987,B,Rejected
924879,D,Rejected
916458,C,Rejected
918401,C,Admitted
896703,A,Admitted
936722,E,Rejected
902739,A,Rejected
927050,D,Rejected
928461,D,Admitted
933945,E,Rejected
910165,B,Admitted
920520,C,Rejected
943016,F,Rejected
911464,B,Rejected
902622,A,Rejected
934399,E,Admitted
909992,B,Admitted
926083,D,Rejected
939349,F,Rejected
931760,D,Rejected
903562,A,Rejected
907303,B,Admitted
918661,C,Admitted
936564,E,Rejected
915599,C,Rejected
902574,A,Rejected
921243,C,Rejected
908808,B,Admitted
931015,D,Rejected
900448,A,Admitted
902240,A,Rejected
925082,D,Rejected
927145,D,Rejected
927710,D,Rejected
925599,D,Rejected
932299,E,Admitted
914465,C,Admitted
897200,A,Admitted
915719,C,Rejected
912249,B,Rejected
910979,B,Rejected
930853,D,Rejected
939606,F,Rejected
916663,C,Rejected
911661,B,Rejected
922346,C,Rejected
902768,A,Rejected
944948,F,Rejected
942738,F,Admitted
923554,D,Admitted
918595,C,Admitted
910931,B,Rejected
897633,A,Admitted
921063,C,Rejected
924343,D,Admitted
929102,D,Admitted
945571,F,Rejected
900532,A,Admitted
927052,D,Rejected
939429,F,Rejected
902143,A,Rejected
904940,A,Rejected
927583,D,Rejected
904608,A,Rejected
919678,C,Rejected
933236,E,Rejected
897805,A,Admitted
943914,F,Rejected
897336,A,Admitted
929467,D,Rejected
931034,D,Rejected
938519,F,Admitted
933946,E,Rejected
910983,B,Rejected
898474,A,Admitted
914724,C,Rejected
920220,C,Rejected
914247,C,Admitted
938919,F,Rejected
909431,B,Admitted
921846,C,Rejected
896808,A,Admitted
912683,B,Rejected
941105,F,Rejected
936007,E,Rejected
921105,C,Rejected
899312,A,Admitted
912310,B,Rejected
937460,E,Rejected
942269,F,Rejected
931287,D,Rejected
916725,C,Rejected
903768,A,Rejected
938296,E,Rejected
905684,A,Admitted
931486,D,Rejected
928395,D,Admitted
908882,B,Admitted
914796,C,Rejected
900300,A,Admitted
929786,D,Rejected
907296,B,Admitted
910260,B,Admitted
919234,C,Rejected
901487,A,Admitted
898219,A,Admitted
920613,C,Rejected
909337,B,Admitted
926433,D,Rejected
929019,D,Admitted
915640,C,Rejected
912588,B,Rejected
929999,D,Rejected
939623,F,Rejected
902188,A,Rejected
924736,D,Admitted
896766,A,Admitted
942239,F,Rejected
896570,A,Admitted
945921,F,Rejected
943554,F,Rejected
942049,F,Rejected
911511,B,Rejected
914097,C,Admitted
936202,E,Rejected
897566,A,Admitted
908334,B,Admitted
924419,D,Admitted
943046,F,Rejected
933967,E,Rejected
920413,C,Rejected
921210,C,Rejected
905541,A,Admitted
907218,B,Admitted
908905,B,Admitted
916499,C,Rejected
922001,C,Rejected
921446,C,Rejected
917734,C,Admitted
943598,F,Rejected
906733,B,Admitted
937092,E,Rejected
897369,A,Admitted
927959,D,Admitted
934715,E,Admitted
926731,D,Rejected
923474,D,Admitted
937093,E,Rejected
925059,D,Rejected
910491,B,Admitted
945983,F,Rejected
918556,C,Admitted
915975,C,Rejected
910782,B,Rejected
911141,B,Rejected
933269,E,Rejected
945327,F,Rejected
933046,E,Rejected
939284,F,Rejected
906541,A,Rejected
907835,B,Admitted
931410,D,Rejected
909138,B,Admitted
915207,C,Rejected
897440,A,Admitted
937369,E,Rejected
909304,B,Admitted
920856,C,Rejected
915579,C,Rejected
914294,C,Admitted
920916,C,Rejected
922755,C,Rejected
907634,B,Admitted
898725,A,Admitted
927288,D,Rejected
941335,F,Rejected
933119,E,Rejected
942470,F,Rejected
911960,B,Rejected
905168,A,Rejected
903778,A,Rejected
901011,A,Admitted
897364,A,Admitted
921045,C,Rejected
922610,C,Rejected
922887,C,Rejected
915726,C,Rejected
922880,C,Rejected
931970,D,Rejected
928969,D,Admitted
903072,A,Rejected
905611,A,Admitted
917956,C,Admitted
921825,C,Rejected
937043,E,Rejected
934594,E,Admitted
930845,D,Rejected
905308,A,Rejected
922318,C,Rejected
922737,C,Rejected
907203,B,Admitted
901521,A,Admitted
914539,C,Rejected
916799,C,Admitted
923906,D,Admitted
898266,A,Admitted
944225,F,Rejected
927922,D,Admitted
910156,B,Admitted
907079,B,Admitted
916918,C,Admitted
899192,A,Admitted
946110,F,Rejected
926284,D,Rejected
945562,F,Rejected
924772,D,Admitted
900723,A,Admitted
912042,B,Rejected
918527,C,Admitted
910844,B,Rejected
927163,D,Rejected
926279,D,Rejected
898882,A,Admitted
898323,A,Admitted
900396,A,Admitted
897643,A,Admitted
926438,D,Rejected
918714,C,Admitted
930262,D,Rejected
